,State,Pre_2005,Pre_2006,Pre_2007,Pre_2008,Pre_2009,Pre_2010,Pre_2011,Pre_2012,Pre_2013,Pre_2014,Pre_2015,Pre_2016,Pre_2017,Pre_2018,Pre_2019,Pre_2020,Pre_2021,Pre_2022
745,,9.179375,8.849411765,9.150882353,7.949090909,7.764545455,6.815454545,7.537575757999999,8.031515152,10.62121212,10.32060606,8.501818182000001,9.066060606,9.358333333,8.095517241,8.700689655,8.684444619540006,8.675460996631209,8.654077441281322
746,,10.7715,10.25581395,12.45717391,9.863478261000001,10.76413043,7.2386956520000005,7.340869565,10.26217391,13.29978723,12.76659574,11.78808511,12.63,15.41259259,11.71888889,15.14608696,15.069955388900015,15.079996333813021,14.952303559887662
747,,8.76972973,7.641081081,9.183243243,8.138108107999999,8.623513513999999,9.011111111,8.248888889,9.414166667,9.403428571000001,8.466388889,7.566216216,8.244324323999999,8.858378378,9.292,9.693333333,9.69618924884999,9.712766221388305,9.714034591947769
748,,11.64607143,10.07533333,9.363448276,6.69,8.31,5.82,5.570689655,7.455,9.43,7.3583870970000005,7.198709677,8.764193548,10.64366667,8.069285714,11.36214286,11.396158018299996,11.347934508172987,11.348974696194592
749,,14.53882353,13.33117647,12.4575,11.085,10.366875,8.517999999999999,8.555625,8.985714286,13.745999999999999,11.4425,11.568,11.07769231,13.171,8.911,13.307,13.303493305200002,13.305490604146986,13.346778915846883
750,,14.28545455,13.17,13.29083333,10.485,10.17090909,10.83521739,10.00434783,11.16761905,13.16409091,15.7905,14.96833333,17.50722222,15.881875,13.15266667,14.67733333,14.634343470800005,14.616696107218015,14.604069501497484
751,,8.489508197000001,6.988064516000001,8.80483871,8.366935483999999,8.895254237,8.500517241,7.391929825,8.34962963,11.31368421,9.880357143,7.376111111,10.13792453,7.75,7.405319148999999,9.235333333,9.241446914979987,9.257054943583391,9.264482623843875
752,,9.148,8.255294118,9.528529412000001,8.192647059,8.367352941,8.035277778,7.216111111,7.957777778,10.605,10.02147059,9.170571428999999,9.731428571,10.58259259,9.423461538,10.46375,10.444704057700001,10.473707279865613,10.468289755068064
753,,16.33421053,14.73125,15.6725,9.533478261,11.22086957,9.525454545,8.600909091,10.28809524,14.34363636,12.10909091,10.60809524,10.5605,13.97875,14.249375,12.52866667,12.549266690400007,12.544514400850016,12.572854426449842
754,,10.11357143,7.209285714,9.179285714,9.060357143,8.770357143,8.406428571000001,8.023928571,9.471785714,9.160714286000001,9.436296296,8.556666667,8.925555556,9.069259258999999,8.563461538,9.345384615,9.34284430450001,9.346645840253206,9.351366200480971
755,,18.06681818,13.67608696,14.00434783,18.21590909,17.28666667,15.2945,18.0547619,18.261,24.19181818,28.365,28.41909091,27.47043478,22.19684211,16.40789474,23.13470588,23.59750038940002,25.013573516528005,24.307935097299346
756,,9.02037037,9.514814815,9.693333333,8.180357143,8.898928571,6.785,7.638571429,8.764074074,11.57964286,11.08357143,9.061785713999999,9.882222222000001,8.899565217000001,7.546521739,8.4955,8.491202445370002,8.462953309621911,8.429978563583918
757,,7.265405405,5.710810811,6.841621622000001,6.9170270270000005,7.968918919,6.638108108,6.652352941,7.381764706,10.71111111,9.026111111,7.545833332999999,9.481764706,10.36321429,7.115,7.438571429,7.4527251708599955,7.460335245769702,7.4769270029908705
758,,7.11975,6.345952381,8.518571429,6.894390243999999,8.421538462000001,7.433,7.29625,7.99875,11.35575,10.67871795,9.694615385,10.22842105,10.67852941,8.703529412,8.773939394,8.771640568869998,8.774520765417499,8.772473317742259
759,,6.214117647,5.813529412,6.172647059,4.702058824,5.583823529,3.430294118,4.061470588,6.607058824,8.013235294,6.7532352939999996,6.512941176,7.6991176470000005,6.607142857,5.5053571429999995,7.4812,7.4796795343799864,7.506602542898992,7.509333426110299
760,,9.806666667,6.341481481000001,9.366296296,10.35518519,9.789230769,9.267307692000001,8.599615385,9.964583333,14.92333333,14.25846154,13.25115385,12.592,13.27727273,9.481818182,11.17652174,11.151116126400005,11.136602145936992,11.13043748278649
761,,8.386388889,6.984864865,8.454594595,7.0664864860000005,7.514594595,6.690540541,6.41,7.427837837999999,9.748888889,8.747222222000001,8.832285714,9.888857143,9.300882352999999,8.685882353,9.055757576,9.058079770090007,9.050295387899395,9.034762571311179
762,,15.35233333,11.36484375,13.67029412,11.55685714,9.902857143,10.28957143,9.711617647,12.3775,16.91985075,16.76761194,15.93863636,15.395,14.91681818,13.59568182,17.75255814,17.74357621220001,17.773944238615005,18.290560041990087
763,,8.935882353,7.040588235,8.759411765,8.285294118,8.548823529,9.074705882,8.435882353,9.248235294,9.137647058999999,9.034705882,9.029411765,8.402352941,8.721176471,9.299411765,10.14705882,10.138464920929994,10.236240198483598,10.24286903316837
764,,8.920454545,8.0525,7.899090909,7.659318182000001,8.401818182000001,8.223181817999999,7.911818182,8.552272727,9.053636363999999,8.477272727,8.264318182,8.166590909,8.266428571,8.417619047999999,8.8705,8.873985655849994,8.878197123152995,8.867494606364776
765,,6.922999999999999,7.209,7.435333332999999,6.2641379310000005,7.8868965520000005,7.17,5.867407407000001,7.697777778,8.468461538,7.9576923079999995,7.9079999999999995,9.100416667000001,6.654,7.20625,7.743333333,7.739212704330008,7.782585175962306,7.748418295668205
766,,3.5328260869999997,3.9319565219999997,3.965434783,3.6306521739999997,3.779111111,4.200697674,3.86627907,4.065,4.380930233,4.046363636000001,4.191136364,3.996829268,4.403157895,4.010571429,3.888285714,3.885380250420005,3.879115405530301,3.8954536375434397
767,,5.18984375,5.23046875,5.606190476,4.921428571,5.476825397000001,5.360338983,5.248448276,5.543275862000001,6.17725,6.186833332999999,5.61234375,5.9525,5.327777778,5.476296296,5.2986538460000006,5.299669482459998,5.292198605582695,5.259601949484356
768,,6.055555556,7.028888889,7.694814815,6.302222222,7.545384615,7.256,7.705,7.2792,6.9908,7.4652,5.7276,6.640416667,6.872608696,6.499545455,5.885238095,5.868334351739994,5.834310436111898,5.843537034786953
769,,8.313877551000001,8.307346939,8.350204082000001,7.351632652999999,8.151632653,8.05,7.811428571,8.281428571000001,8.156938776,8.08244898,7.977916667000001,6.685,9.461590909,8.421162791,8.63627907,8.639623275729997,8.645649872841283,8.645365085295373
770,,10.70047619,10.52238095,10.70452381,9.300238095,11.43292683,10.052999999999999,9.94275,10.28725,11.47384615,10.435,9.912564103,11.168,10.69594595,10.14138889,10.70777778,10.700810242300006,10.698316213781196,10.66950251128561
771,,8.672413792999999,8.578965517,8.71637931,8.243508772,8.671929825,8.19122807,8.245964912,7.947719297999999,8.815614035,8.496315789,8.15137931,8.186140351,8.323928571,9.096181818,7.341923077000001,7.428359353999996,7.424022751848802,7.4761009199651935
772,,5.947575757999999,6.050909091,6.068181817999999,5.2527272730000005,5.371515152000001,5.216666667,5.57969697,5.880909091,7.583787879,5.818709677,5.274193548,5.984137931,6.105862069,5.732142857,4.913571429,4.914917780710001,4.910457009025511,4.906656350152391
773,,5.711860465,6.1109302329999995,6.097674419,5.510232557999999,5.7102325579999995,5.611190476,5.4988095239999994,5.723095237999999,6.033333333,5.525348837,5.83627907,6.103023256,6.39575,6.298974359,6.522820512999999,6.542940401730004,6.544765250476896,6.551586041924339
774,,8.303013699,8.043424658,8.075416667,7.521830986,8.304366197,8.172777778,7.374305556,9.127916667000001,9.023194444,8.14890411,8.637916667,9.361944444,9.83084507,9.24119403,8.871538462,8.867756033359994,8.880135470384399,8.85772005279143
775,,7.310597015,7.090597015,7.430461537999999,6.291969697000001,7.58030303,6.764153846,5.874545455,7.329090909,8.019393939,7.527424242,6.51,7.477313433,8.010597015,7.481428571,7.426885246,7.447949773439993,7.4540952988755835,7.486270394868557
776,,5.8,5.632222222,6.066388889,5.273888889,5.852777777999999,5.465277778,5.241142857,5.378857142999999,5.726857142999999,5.083714286,5.108857143,5.262571428999999,5.4375757579999995,5.216875,4.899333333,4.900432362520003,4.900578149908308,4.904349057007434
777,,9.059464286,8.969285714,9.403392857,8.874181818,9.668727273,9.610555556,9.152407407,9.602037037,10.77227273,9.58625,9.515357143,9.398888889,10.33703704,9.916981132,8.085192308,8.088487520310009,8.121339411594096,8.11208120733701
778,,6.688166667000001,7.167333332999999,7.1852542370000005,6.676440678,7.580847457999999,7.266140351000001,7.362631578999999,7.8763157889999995,7.835614035,7.192,7.231833332999999,6.973157895,7.927454545,8.390943396,8.805882353,8.798825579550005,8.789418717602398,8.782513952709236
779,,6.733055556,6.461388889,6.890277778,6.225833333,6.899444443999999,6.612222222000001,6.756944444,7.006944444,7.458055556000001,6.7305555560000005,6.2755555560000005,7.194166667,7.329428571,7.32969697,7.171612903,7.1804697394999915,7.187670536658102,7.185258618072348
780,,9.423636364,10.42181818,7.821818182,8.118181818,9.251818182000001,8.318181818,10.25363636,10.89272727,9.897272727,8.430909091,8.52,8.337272727,8.138,9.636666667,11.83222222,11.8459356765,11.851968802066988,11.879787863366307
781,,9.394615385,8.934615385,9.353076923,9.080769231,9.696153846,8.636153846000001,8.898461538,6.912307692000001,8.033076923,8.031538462,7.568461537999999,8.893846154,8.343846154,8.640769231,9.22,9.231965028940015,9.23414052794352,9.255359880527372
782,,13.214,10.39933333,12.51666667,12.64,12.50266667,12.43428571,13.24866667,12.002,13.09733333,9.553333333,10.514000000000001,9.073333332999999,10.64666667,10.875,9.658571429,9.689724638749986,9.736814350827702,9.725559540585582
783,,7.954736842000001,6.808684211,7.209210526000001,7.729736842,8.117368421,7.334736842000001,7.008947367999999,7.388947367999999,7.612894737,6.7755263160000005,7.354736842,5.579473684,6.993611111,7.043888889,7.62,7.590386993720002,7.569814992561006,7.548706342712274
784,,13.26181818,17.27818182,9.986363636,10.59818182,15.71636364,10.33272727,9.043636364,12.43181818,18.12636364,19.40363636,14.17636364,8.947000000000001,12.35666667,12.96222222,13.70777778,13.531313730200004,13.628120786787997,13.680108758740413
785,,12.21766667,10.27645161,11.11290323,9.87,11.817,9.445666667000001,10.2983871,10.76612903,9.391290323,11.73483871,12.00806452,12.091,14.01,13.07214286,14.37448276,14.346881204200004,14.382259164704,14.458137408458297
786,,17.77346154,19.31111111,19.77851852,21.41851852,19.049,20.29095238,18.90166667,18.61333333,19.27814815,17.58333333,17.44333333,19.0975,16.09842105,17.45,14.85411765,14.878140185100005,15.10249730299799,15.216064073704121
787,,15.8225,16.96916667,15.12166667,14.13333333,17.64833333,10.35666667,17.28083333,15.30666667,14.63,14.19909091,13.562999999999999,11.90222222,15.32222222,16.00888889,16.22777778,16.233796763399997,16.233468796220023,16.187892283428585
788,,14.87,15.22,14.93916667,14.59916667,14.55222222,12.95222222,13.894,14.69,12.755,12.35166667,12.11333333,13.18888889,13.09666667,13.97333333,14.84111111,14.839075901499989,14.808879906730967,14.777987752462666
789,,9.067,9.079677419,10.5616129,10.92645161,10.107000000000001,9.546,11.23741935,9.616451612999999,9.827419355,6.704193547999999,9.463870968,9.877,10.14366667,10.69833333,10.29433333,10.288155314529988,10.28373113541441,10.307725375551678
790,,11.98568182,10.47088889,10.91333333,11.11155556,13.49454545,11.18431818,11.97409091,10.745,10.542,12.78555556,12.53911111,11.65681818,14.19170732,12.98487179,15.80641026,15.855801443899969,16.034220414027985,16.029788316100237
791,,10.19,11.0372,10.8528,12.3188,10.1936,10.4692,12.86,10.9864,11.4825,9.3988,9.8248,9.4268,12.0028,12.72458333,12.04130435,12.026659872100005,12.034871328078008,12.041651519154671
792,,14.45833333,13.55166667,15.56333333,16.775,11.12,11.41,12.075,12.09166667,11.34166667,10.34166667,11.79166667,12.72833333,13.328,14.37,14.512,14.502466168099986,14.479963731879,14.53505143878241
793,,14.13222222,14.07407407,11.80666667,13.44518519,13.60884615,9.775555556,11.77538462,10.39538462,11.89884615,9.95,12.527999999999999,9.154166667,11.73409091,13.51772727,13.9445,13.759293361399997,13.698113050505997,13.713017886934104
794,,13.70258065,13.5316129,12.23677419,11.66741935,13.88866667,10.9916129,12.8583871,12.12225806,12.75466667,11.71233333,12.56178571,9.813076922999999,11.13291667,10.83916667,12.49916667,12.556598743700006,12.55051868875101,12.567480120146028
795,,5.568,5.415,5.0760000000000005,4.806,4.974,5.093999999999999,5.396,4.452,5.553,4.832,4.481,4.051,5.435,5.716,6.115,6.110921534610005,6.132605492258803,6.14539603661701
796,,11.70105263,12.01842105,11.22210526,10.92,10.14894737,9.329473684,9.882777778,10.6,8.99,7.788947368,7.765555556,6.275,7.667333332999999,9.626666667,8.407333333,8.40004463272,8.379498107102796,8.386904525076904
797,,16.87714286,15.28809524,12.71666667,13.90190476,13.02571429,15.28809524,16.17095238,14.81190476,13.32285714,12.39142857,11.7505,10.252,16.63647059,16.416,16.416,16.374142778999996,16.333049389728018,16.17476650750554
798,,14.6312,14.4128,15.7428,18.42875,16.48086957,15.80086957,16.03583333,15.30958333,15.23625,12.27,13.46583333,13.34916667,15.00842105,15.80842105,15.06833333,15.085621638400012,15.096820617045996,15.033408189236898
799,,10.47,10.60857143,9.091428571,9.005,10.30545455,7.815833333,7.468461538,7.552142857000001,8.754285714,8.748571429,8.878461538,9.312727273,9.564444444,10.38888889,11.09,11.112169750200003,11.121746657053002,11.13503849549598
800,,9.522608696,9.02,8.542692308,8.727692308,8.963181817999999,7.931818182000001,9.395454545,8.029545455,8.205384615,8.108461538,8.834,8.138181818,7.828888889,8.528125,9.070625,9.073982349379985,9.056981011477394,9.03008222531764
801,,15.8625,16.9325,12.7405,18.9705,17.2695,12.5915,13.5115,13.42,14.5495,15.6695,15.4765,12.82611111,17.29823529,20.86882353,17.55823529,17.76196784470001,17.93424766219301,18.986092972913653
802,,9.936521739,9.034347826,9.650434783,10.24217391,10.31565217,9.155652174,10.21086957,8.816521739,10.0926087,7.969130435,9.322173913,7.798695652,9.596190476,9.883809524,8.37,8.390224937060005,8.375963101012701,8.392240168627485
803,,13.3925,13.0,11.73416667,11.59833333,14.49833333,8.096666667000001,9.808333333,14.89333333,10.67583333,15.28583333,11.09916667,11.93583333,14.59083333,15.08916667,11.16181818,11.173987093300003,11.185194307831987,11.16159691343335
804,,10.24,9.046111111,9.982777777999999,11.21277778,11.05277778,11.11944444,11.65444444,10.58388889,10.60888889,9.392222222000001,10.47941176,9.887058824,10.44941176,10.90294118,9.935882353,9.936352590150006,9.913267829127111,9.899429277538346
805,,7.341153846,6.5823076920000005,6.9239999999999995,6.7972,7.489615385,6.303461538,7.6111538460000006,5.666923077000001,5.7076923079999995,5.001923077,5.66,4.7388,6.550434782999999,7.8395652170000005,6.5660869570000004,6.56390712226,6.5650346537754,6.56030504722286
806,,16.06714286,16.91392857,15.85642857,17.2875,16.63518519,14.80296296,16.81571429,17.09892857,16.27285714,15.1875,16.49,14.28857143,15.13185185,14.85259259,13.75703704,13.657836736399986,13.66193794481201,13.779217811711408
807,,17.49058824,17.9,18.08111111,20.00333333,18.09428571,16.515,17.62764706,17.50764706,17.42176471,18.09722222,19.15666667,18.80722222,16.23,16.83222222,16.29222222,16.324200095299993,16.39201841856901,16.608311790870506
808,,13.0976,12.19807692,13.24153846,13.89,13.76875,12.67346154,13.49807692,12.18333333,13.37461538,13.32461538,13.48208333,13.26363636,13.165,13.05388889,12.4375,12.443909788300012,12.485331340518028,12.511805329228133
809,,13.06458333,9.4196,11.3288,13.394,10.60347826,14.585,13.2816,11.2144,11.8412,9.158,11.0364,14.9526087,9.54,9.838181817999999,9.908636364,9.91784658513001,9.91063624561321,9.903949555416
810,,9.879473684,9.977894737,11.24789474,12.65684211,12.95777778,10.39368421,11.84947368,11.86105263,10.44631579,10.11315789,10.29368421,10.70888889,12.12166667,13.50555556,12.71555556,12.708153823300002,12.67332180400101,12.656985662205777
811,,10.8724,10.3344,10.9272,11.97541667,11.18041667,8.394,12.3988,10.32,10.5204,9.6744,9.5972,9.275652174,10.06818182,10.46045455,11.18590909,11.167483000899997,11.16155358819099,11.160633064295336
812,,12.45571429,12.46714286,12.22571429,13.03285714,14.15857143,13.60857143,13.25047619,12.8252381,13.37714286,11.35,11.24571429,11.55571429,11.24947368,13.04631579,13.39473684,13.369460767699984,13.389284734199984,13.396732568905627
813,,14.935,13.13896552,12.58586207,13.35586207,13.49481481,15.15285714,15.9,15.47444444,15.56666667,11.24962963,15.22407407,12.5636,12.27653846,11.66961538,18.50521739,18.53667511970003,18.625512689906028,18.624400466183214
814,,11.72870968,11.54193548,12.06870968,14.15225806,13.29322581,12.18612903,14.87166667,12.80275862,10.83419355,9.179677418999999,9.972258065,12.40517241,12.54,12.77392857,11.16642857,11.185626551400002,11.176228627837993,11.170855478071724
815,,11.59371429,10.85742857,12.12485714,12.48142857,11.92714286,11.59257143,12.46142857,12.40228571,12.456,8.346,12.02428571,10.38,12.71028571,11.074000000000002,10.32628571,10.344105480229992,10.36843314460031,10.357117891936857
816,,10.83393939,10.11030303,11.26121212,12.75636364,12.28333333,10.88969697,13.25575758,10.79848485,10.99818182,8.53,9.521515152000001,9.617272727000001,10.98,12.25586207,11.21931034,11.200420694599995,11.182467444527994,11.17126358824798
817,,16.155,14.33090909,15.06318182,14.48285714,17.02857143,9.862857143,14.6145,9.4185,13.52954545,13.07045455,13.47761905,13.18157895,15.49529412,16.68375,15.06642857,15.086245257300016,15.088934664872024,14.971256157289138
818,,8.604054054,7.503513514,8.274054054,8.497567568,8.950540541,7.7291891889999995,8.08,7.747567567999999,8.172432432,7.488108108,7.432162162000001,6.9931428570000005,8.060857143,8.115882353,8.28,8.276607686850006,8.216749087116002,8.23878306981818
819,,8.212,7.76,7.470666667000001,9.37,9.313333333,9.072666667,9.069333333,8.194666667,8.082666667,8.111333333,8.31,9.164666667,8.959285714,10.19142857,9.336428571,9.336775042080019,9.358174870785303,9.361398469427309
820,,14.83814815,13.86592593,13.07407407,12.56192308,14.37307692,9.727692308,13.58333333,11.57111111,14.49111111,13.57407407,14.99259259,9.687826087000001,11.67,12.46,9.964090909,9.947165197529998,9.932427504648212,9.915700755856516
821,,14.19684211,15.06368421,14.38842105,16.38105263,13.47315789,14.53368421,16.91157895,14.58,13.05894737,10.67842105,11.97277778,13.86166667,13.53666667,14.83,11.879375,11.863589339299992,11.853258985567003,11.84839701748247
822,,12.10972222,12.78111111,13.04138889,13.36583333,11.25090909,12.17294118,12.92194444,11.10666667,11.22944444,8.788055556,10.14583333,11.20657143,12.22310345,13.74214286,11.37518519,11.382100168400006,11.382292407697014,11.38190821632871
823,,10.8275,10.8875,10.63541667,11.39166667,12.14086957,11.98130435,12.08043478,9.709583333,9.915416667,8.660833333,8.520833332999999,9.647826087,10.64173913,11.2373913,10.00956522,9.962549858370005,9.945260403889908,9.91046110336929
824,,9.572857143,9.61,9.402857143,10.10428571,10.24142857,9.668571429,10.53142857,9.325714286,9.3,8.84,9.306666667,9.758333333,9.373333333,11.224,11.845999999999998,11.860116747400003,11.858212910751995,11.879405783357893
825,,9.802631579,9.886315789,10.46789474,11.09789474,7.951578947000001,8.008947368,10.70263158,8.999473684,10.54157895,8.234210526,8.458421053,8.868421052999999,11.59473684,11.43157895,9.038235294,9.040500388799986,9.03543922236788,9.023962248173396
826,,13.03133333,13.25806452,10.71129032,12.59741935,13.88129032,14.08935484,14.16466667,12.08333333,12.96896552,10.14931034,11.61,11.52423077,12.8924,10.77833333,13.99782609,13.830732258899996,13.770406247244003,13.730092494277226
827,,8.113846153999999,7.195384615,7.378461538,8.772307692,8.064615385,8.216923077,9.036923077,7.838461538,7.3838461539999996,7.926153846,8.753076923,9.14,8.811538462,10.19454545,8.109,8.109014302170005,8.105362272417894,8.096222854537833
828,,10.2388,10.07192308,9.897307692,11.94923077,11.61961538,7.524615385,10.68038462,11.38653846,11.2796,9.180769231000001,9.236153846,8.334,9.852,10.1208,11.11086957,11.107829409499988,11.152363497766997,11.155665946900552
829,,10.87434783,10.16043478,9.753478261,8.94826087,12.95333333,6.758636364,9.761304348,9.765217391,10.24695652,9.255,9.513181818,9.290909091,9.233333333,9.601428571,10.298,10.273081019300003,10.283289637865106,10.304976624749495
830,,10.54285714,10.03816327,7.7334,8.487307692,8.257692308,12.45442308,7.321538462,7.905192307999999,8.861764706,7.868431373,9.097959184,12.99020833,9.412708333,10.14520833,13.23625,13.271294546799991,13.237087963549968,13.248575433458734
831,,15.46416667,15.6173913,15.06478261,14.04217391,14.12208333,14.57375,13.86416667,14.72291667,13.57916667,12.48608696,13.82478261,15.32913043,15.52391304,17.25136364,14.52181818,14.529350784000007,14.532826744364991,14.605690089447789
832,,11.23881356,9.786666667,9.608166667,8.607457627,9.565254237000001,10.005932199999998,8.168596491,8.453859649,7.526785714,6.9454716979999995,6.829811321,7.911632653,7.616875,9.183095238,10.22333333,10.241877878630005,10.24967387933111,10.254701949640523
833,,11.3675,10.036,8.669,11.0595,10.285,10.353,8.237368421000001,11.89222222,11.63055556,9.324444444,13.18333333,12.59055556,10.80076923,12.2125,11.135,11.157883540799997,11.149838615780988,11.16248191101911
834,,9.231923077000001,7.76,8.781923077,8.578846153999999,9.568461538,9.741538462000001,6.952307692000001,7.950384615,7.774615385,7.57625,8.957083333,9.870416667,9.744583333,10.41666667,10.27541667,10.266815475200008,10.264556788675709,10.303325819034399
835,,9.802777778,8.026216216,7.691081081,9.012162162000001,8.490277778,9.639444444,5.421666667,5.710857142999999,6.8446875,7.191428571,9.041071429,9.207142857000001,8.481851852,8.964814815,10.99333333,10.98222187030001,10.952244769042002,11.003941572945486
836,,9.931025641,10.64205128,8.190512821,9.202105263,9.278947367999999,9.603076923,7.952820513,8.897027027,8.955277778,7.005,7.230294118,9.065294117999999,9.020882353,9.405151515,10.506969699999999,10.490405020599997,10.469770077918987,10.450066537755312
837,,8.6356,7.570769231,7.868113208,7.561320755,7.232641509,9.961153846,6.694230769,6.799615385,7.177115385,6.281428571,7.623695652,7.126222222000001,6.8340909089999995,7.403409091,9.084772727,9.078307709009989,9.038311754380599,9.013730598057105
838,,10.40375,10.43545455,9.315151515,8.875757576,8.82969697,9.599090909,9.821212121,9.465151515,10.67030303,8.4328125,8.45,9.518333333,9.057241379,9.798928571,12.07678571,12.057118702799992,12.028532186797998,12.049452474297109
839,,8.326296296,7.310357142999999,6.9771428570000005,6.487857142999999,7.29875,7.8125,6.166727272999999,7.522888889,7.605454545,6.14575,7.52875,7.194102564,7.079487179,7.1891891889999995,7.726216216,7.710752003890007,7.7423959274664025,7.741187973394654
840,,8.042307692,6.828076922999999,8.64962963,7.995925926,8.248148148,9.02962963,6.6511111110000005,7.227777777999999,7.361538462,6.1396,7.2572,8.55875,8.380833333,8.686,8.5764,8.633397981959993,8.633288619158595,8.638570682290885
841,,10.9,7.505384615,7.163076922999999,8.478461538,8.007692308,9.441538462,5.794615385,6.71,7.600909091,7.04,8.556666667,12.1,8.382222222000001,8.626666667,9.593333333,9.577575487020004,9.6316777735514,9.62903121641297
842,,15.25627907,15.23674419,11.97139535,13.27209302,13.122790700000001,14.52186047,12.03976744,13.39860465,15.04261905,10.69,10.0674359,11.05820513,11.55166667,12.385,13.87296296,13.658080906099991,13.681748675548983,13.668252409258718
843,,10.95870968,9.5484375,10.3809375,10.3375,9.785,10.33875,7.6846875,8.693103447999999,10.20517241,8.042857142999999,12.15285714,12.99428571,9.958,9.192105263,11.78578947,11.81059337920002,11.826342118891011,11.843356018723862
844,,6.337999999999999,5.830857142999999,6.362,6.734857142999999,6.2488571429999995,5.438857143,5.191428571,5.384545455,5.8524242420000006,5.3190625,5.5765625,6.481666667000001,4.851333333,2.9344827589999998,6.480689655,6.508932052079998,6.504965012881203,6.514522867678583
845,,14.90206897,11.57535714,11.63068966,13.85392857,12.47928571,15.96551724,12.57758621,12.30344828,11.32222222,11.03111111,13.92653846,17.42692308,14.07653846,12.9972,17.99875,18.03854277449999,18.001311732392026,18.132141168350387
846,,3.4666666669999997,3.89,4.096666667,2.126666667,3.673333333,3.67,3.65,3.686666667,3.016666667,2.903333333,3.4,4.566666667,3.61,4.16,4.666666667,4.671502651470003,4.6117203412418055,4.610654220124012
847,,5.8666666670000005,3.73,3.213333333,4.823333333,5.233333333,4.716666667,5.1,4.476666667,5.665,5.565,10.35,13.9,8.17,10.4,13.3,13.287473941199988,13.236734312813974,13.234776089245347
848,,8.667317073,7.25804878,7.039545455,7.089090908999999,7.79255814,7.2675,6.129772727000001,6.644545455,7.48255814,5.802380952,7.139268293,7.077073171,7.79,8.0275,8.120512821,8.115150798570001,8.1092525878453,8.072379441737882
849,,8.762432432,7.415405405,8.028974359,9.486923077,8.141025641,9.918717949,7.0973684210000005,8.540789474,8.207142857000001,7.4375757579999995,9.104642857,10.43678571,9.50962963,9.712222222000001,9.834444443999999,9.834752835120012,9.848954108603808,9.83973806286649
850,,12.45909091,11.80818182,11.85909091,11.93181818,11.94454545,10.83454545,9.778181818,8.998181817999999,11.47272727,10.07545455,11.71090909,12.27727273,11.79,9.775,11.446,11.432591651100006,11.411528052386993,11.390895341699881
851,,9.150526316,7.708947368,6.845932202999999,8.106610169,7.14440678,9.698813559,6.943050847,6.68637931,8.699642857,7.1998181820000005,7.913888889,10.08518519,8.057592592999999,9.053846154,12.64230769,12.664624012100019,12.668253214575005,12.66129531192167
852,,9.4,7.6935,8.369,8.549,7.31,8.697000000000001,7.0355,8.2665,8.925,9.484444444,7.571176471,8.437647059,9.623529412,7.007647059,10.45764706,10.4160438017,10.420104748015298,10.427606981144201
853,,10.39142857,9.278095237999999,9.077619047999999,9.786666667,9.178571429,13.1447619,7.835238095,9.6825,9.791052632000001,8.269444444,10.82411765,11.33071429,9.49,7.773076923,13.13,13.171934904499999,13.181830340999973,13.247838429224972
854,,6.790238095,6.268571429,5.432619047999999,5.583333333,5.710952381,6.956428571,5.656097561,5.82,7.0292682929999994,5.634102564,5.858717949,6.549230768999999,6.559736842,7.159411765,7.56,7.551785818479988,7.543960129026403,7.547641881443509
855,,2.333928571,3.7353571430000003,3.870357143,4.242142857,4.043928571,3.585357143,3.680714286,4.213214286,4.031428571,3.991071429,3.192592593,3.3662962960000002,3.408518519,3.781851852,3.8037037039999997,3.796150538939996,3.7995358051438903,3.798460810112489
856,,8.334489796,5.3064,7.3204,7.899,7.1442,7.1468,7.7236,8.7332,8.4716,8.0842,7.9496,8.9666,9.8572,8.36244898,8.058541667,8.056028221239995,8.054285005101097,8.072061834423724
857,,10.83677419,9.862580645,7.05483871,8.520967742,6.657419355,7.364193547999999,6.966774194,7.088064516,7.831290322999999,7.08137931,6.049615385,9.813076922999999,10.24791667,9.318888889,12.52055556,12.56224053730001,12.56935496774202,12.588740572786646
858,,7.597234042999999,6.833829787000001,6.69106383,7.549148936,6.301489362000001,5.9331914889999995,5.879782608999999,5.957826087000001,6.961304348,6.702045455,6.466428571000001,8.273809523999999,7.866190476,5.311538462,7.901538462,7.894195684529995,7.928820944231197,7.9383131424490525
859,,7.868684211000001,2.952105263,7.403157895,7.704736842000001,8.017368421,7.228157895,7.518157895,8.396842105,7.833947368,7.620263157999999,7.542894737,8.397368421,8.294210526,7.53,7.998611111000001,8.003599424079988,8.007714276351097,8.010710553738996
860,,11.03953125,9.78828125,10.3675,8.4109375,8.810625,7.85328125,7.27390625,7.9653125,8.902833333,8.767627119,7.69,11.02719298,10.19767857,9.591666667,12.61092593,12.635674347099998,12.635093357725996,12.639317893360781
861,,4.905744681,4.97212766,4.705106383,2.329787234,4.254468085,4.442978723,3.964,4.705227273,1.9869767440000001,3.797560976,4.510697673999999,4.695,4.867317073,4.722857143,5.54097561,5.5363225971700025,5.531424625820698,5.524686124074659
862,,9.220980392000001,7.524901961,7.7975,7.479622642000001,8.648867925,8.718113208,6.274807692,7.686470588,7.0438775510000005,6.5397826089999995,7.392790698,7.9126829270000005,7.78325,7.905945946,7.98,7.980194898520007,8.002459106496804,8.01353125270958
